Aa,Ad,Ba,Bd,l,s1,s2,p
0,1,2,2,49,4,8,0.0
0,1,2,2,49,5,0,0.02040816326530612
0,1,2,2,49,5,1,0.0
0,1,2,2,49,5,2,0.0
0,1,2,2,49,5,3,0.0
0,1,2,2,49,5,4,0.0
0,1,2,2,49,5,5,0.0
0,1,2,2,49,5,6,0.0
0,1,2,2,49,5,7,0.0
0,1,2,2,49,5,8,0.0
0,1,2,2,49,6,0,0.0
0,1,2,2,49,6,1,0.0
0,1,2,2,49,6,2,0.0
0,1,2,2,49,6,3,0.0
0,1,2,2,49,6,4,0.0
0,1,2,2,49,6,5,0.0
0,1,2,2,49,6,6,0.0
0,1,2,2,49,6,7,0.0
0,1,2,2,49,6,8,0.0
0,1,2,2,49,7,0,0.0
0,1,2,2,49,7,1,0.0
0,1,2,2,49,7,2,0.0
0,1,2,2,49,7,3,0.0
0,1,2,2,49,7,4,0.0
0,1,2,2,49,7,5,0.0
0,1,2,2,49,7,6,0.0
0,1,2,2,49,7,7,0.0
0,1,2,2,49,7,8,0.0
0,1,2,2,49,8,0,0.0
0,1,2,2,49,8,1,0.0
0,1,2,2,49,8,2,0.0
0,1,2,2,49,8,3,0.0
0,1,2,2,49,8,4,0.0
0,1,2,2,49,8,5,0.0
0,1,2,2,49,8,6,0.0
0,1,2,2,49,8,7,0.0
0,1,2,2,49,8,8,0.0
0,1,2,3,49,0,0,0.08163265306122448
0,1,2,3,49,0,1,0.14285714285714285
0,1,2,3,49,0,2,0.08163265306122448
0,1,2,3,49,0,3,0.04081632653061224
0,1,2,3,49,0,4,0.02040816326530612
0,1,2,3,49,0,5,0.02040816326530612
0,1,2,3,49,0,6,0.0
0,1,2,3,49,0,7,0.0
0,1,2,3,49,0,8,0.0
0,1,2,3,49,1,0,0.16326530612244897
0,1,2,3,49,1,1,0.08163265306122448
0,1,2,3,49,1,2,0.061224489795918366
0,1,2,3,49,1,3,0.0
0,1,2,3,49,1,4,0.0
0,1,2,3,49,1,5,0.0
0,1,2,3,49,1,6,0.0
0,1,2,3,49,1,7,0.0
0,1,2,3,49,1,8,0.0
0,1,2,3,49,2,0,0.14285714285714285
0,1,2,3,49,2,1,0.04081632653061224
0,1,2,3,49,2,2,0.04081632653061224
0,1,2,3,49,2,3,0.0
0,1,2,3,49,2,4,0.0
0,1,2,3,49,2,5,0.0
0,1,2,3,49,2,6,0.0
0,1,2,3,49,2,7,0.0
0,1,2,3,49,2,8,0.0
0,1,2,3,49,3,0,0.0
0,1,2,3,49,3,1,0.04081632653061224
0,1,2,3,49,3,2,0.02040816326530612
0,1,2,3,49,3,3,0.0
0,1,2,3,49,3,4,0.0
0,1,2,3,49,3,5,0.0
0,1,2,3,49,3,6,0.0
0,1,2,3,49,3,7,0.0
0,1,2,3,49,3,8,0.0
0,1,2,3,49,4,0,0.0
0,1,2,3,49,4,1,0.0
0,1,2,3,49,4,2,0.0
0,1,2,3,49,4,3,0.0
0,1,2,3,49,4,4,0.0
0,1,2,3,49,4,5,0.0
0,1,2,3,49,4,6,0.0
0,1,2,3,49,4,7,0.0
0,1,2,3,49,4,8,0.0
0,1,2,3,49,5,0,0.02040816326530612
0,1,2,3,49,5,1,0.0
0,1,2,3,49,5,2,0.0
0,1,2,3,49,5,3,0.0
0,1,2,3,49,5,4,0.0
0,1,2,3,49,5,5,0.0
0,1,2,3,49,5,6,0.0
0,1,2,3,49,5,7,0.0
0,1,2,3,49,5,8,0.0
0,1,2,3,49,6,0,0.0
0,1,2,3,49,6,1,0.0
0,1,2,3,49,6,2,0.0
0,1,2,3,49,6,3,0.0
0,1,2,3,49,6,4,0.0
0,1,2,3,49,6,5,0.0
0,1,2,3,49,6,6,0.0
0,1,2,3,49,6,7,0.0
0,1,2,3,49,6,8,0.0
0,1,2,3,49,7,0,0.0
0,1,2,3,49,7,1,0.0
0,1,2,3,49,7,2,0.0
0,1,2,3,49,7,3,0.0
0,1,2,3,49,7,4,0.0
0,1,2,3,49,7,5,0.0
0,1,2,3,49,7,6,0.0
0,1,2,3,49,7,7,0.0
0,1,2,3,49,7,8,0.0
0,1,2,3,49,8,0,0.0
0,1,2,3,49,8,1,0.0
0,1,2,3,49,8,2,0.0
0,1,2,3,49,8,3,0.0
0,1,2,3,49,8,4,0.0
0,1,2,3,49,8,5,0.0
0,1,2,3,49,8,6,0.0
0,1,2,3,49,8,7,0.0
0,1,2,3,49,8,8,0.0
0,1,3,0,17,0,0,0.058823529411764705
0,1,3,0,17,0,1,0.058823529411764705
0,1,3,0,17,0,2,0.0
0,1,3,0,17,0,3,0.0
0,1,3,0,17,0,4,0.0
0,1,3,0,17,0,5,0.0
0,1,3,0,17,0,6,0.0
0,1,3,0,17,0,7,0.0
0,1,3,0,17,0,8,0.0
0,1,3,0,17,1,0,0.23529411764705882
0,1,3,0,17,1,1,0.17647058823529413
0,1,3,0,17,1,2,0.0
0,1,3,0,17,1,3,0.058823529411764705
0,1,3,0,17,1,4,0.0
0,1,3,0,17,1,5,0.0
0,1,3,0,17,1,6,0.0
0,1,3,0,17,1,7,0.0
0,1,3,0,17,1,8,0.0
0,1,3,0,17,2,0,0.058823529411764705
0,1,3,0,17,2,1,0.11764705882352941
0,1,3,0,17,2,2,0.058823529411764705
0,1,3,0,17,2,3,0.058823529411764705
0,1,3,0,17,2,4,0.0
0,1,3,0,17,2,5,0.0
0,1,3,0,17,2,6,0.0
0,1,3,0,17,2,7,0.0
0,1,3,0,17,2,8,0.0
0,1,3,0,17,3,0,0.0
0,1,3,0,17,3,1,0.058823529411764705
0,1,3,0,17,3,2,0.0
0,1,3,0,17,3,3,0.058823529411764705
0,1,3,0,17,3,4,0.0
0,1,3,0,17,3,5,0.0
0,1,3,0,17,3,6,0.0
0,1,3,0,17,3,7,0.0
0,1,3,0,17,3,8,0.0
0,1,3,0,17,4,0,0.0
0,1,3,0,17,4,1,0.0
0,1,3,0,17,4,2,0.0
0,1,3,0,17,4,3,0.0
0,1,3,0,17,4,4,0.0
0,1,3,0,17,4,5,0.0
0,1,3,0,17,4,6,0.0
0,1,3,0,17,4,7,0.0
0,1,3,0,17,4,8,0.0
0,1,3,0,17,5,0,0.0
0,1,3,0,17,5,1,0.0
0,1,3,0,17,5,2,0.0
0,1,3,0,17,5,3,0.0
0,1,3,0,17,5,4,0.0
0,1,3,0,17,5,5,0.0
0,1,3,0,17,5,6,0.0
0,1,3,0,17,5,7,0.0
0,1,3,0,17,5,8,0.0
0,1,3,0,17,6,0,0.0
0,1,3,0,17,6,1,0.0
0,1,3,0,17,6,2,0.0
0,1,3,0,17,6,3,0.0
0,1,3,0,17,6,4,0.0
0,1,3,0,17,6,5,0.0
0,1,3,0,17,6,6,0.0
0,1,3,0,17,6,7,0.0
0,1,3,0,17,6,8,0.0
0,1,3,0,17,7,0,0.0
0,1,3,0,17,7,1,0.0
0,1,3,0,17,7,2,0.0
0,1,3,0,17,7,3,0.0
0,1,3,0,17,7,4,0.0
0,1,3,0,17,7,5,0.0
0,1,3,0,17,7,6,0.0
0,1,3,0,17,7,7,0.0
0,1,3,0,17,7,8,0.0
0,1,3,0,17,8,0,0.0
0,1,3,0,17,8,1,0.0
0,1,3,0,17,8,2,0.0
0,1,3,0,17,8,3,0.0
0,1,3,0,17,8,4,0.0
0,1,3,0,17,8,5,0.0
0,1,3,0,17,8,6,0.0
0,1,3,0,17,8,7,0.0
0,1,3,0,17,8,8,0.0
0,1,3,1,25,0,0,0.16
0,1,3,1,25,0,1,0.2
0,1,3,1,25,0,2,0.0
0,1,3,1,25,0,3,0.0
0,1,3,1,25,0,4,0.0
0,1,3,1,25,0,5,0.0
0,1,3,1,25,0,6,0.0
0,1,3,1,25,0,7,0.0
0,1,3,1,25,0,8,0.0
0,1,3,1,25,1,0,0.08
0,1,3,1,25,1,1,0.12
0,1,3,1,25,1,2,0.08
0,1,3,1,25,1,3,0.04
0,1,3,1,25,1,4,0.0
0,1,3,1,25,1,5,0.0
0,1,3,1,25,1,6,0.0
0,1,3,1,25,1,7,0.0
0,1,3,1,25,1,8,0.0
0,1,3,1,25,2,0,0.08
0,1,3,1,25,2,1,0.0
0,1,3,1,25,2,2,0.08
0,1,3,1,25,2,3,0.08
0,1,3,1,25,2,4,0.0
0,1,3,1,25,2,5,0.0
0,1,3,1,25,2,6,0.0
0,1,3,1,25,2,7,0.0
0,1,3,1,25,2,8,0.0
0,1,3,1,25,3,0,0.04
0,1,3,1,25,3,1,0.04
0,1,3,1,25,3,2,0.0
0,1,3,1,25,3,3,0.0
0,1,3,1,25,3,4,0.0
0,1,3,1,25,3,5,0.0
0,1,3,1,25,3,6,0.0
0,1,3,1,25,3,7,0.0
0,1,3,1,25,3,8,0.0
0,1,3,1,25,4,0,0.0
0,1,3,1,25,4,1,0.0
0,1,3,1,25,4,2,0.0
0,1,3,1,25,4,3,0.0
0,1,3,1,25,4,4,0.0
0,1,3,1,25,4,5,0.0
0,1,3,1,25,4,6,0.0
0,1,3,1,25,4,7,0.0
0,1,3,1,25,4,8,0.0
0,1,3,1,25,5,0,0.0
0,1,3,1,25,5,1,0.0
0,1,3,1,25,5,2,0.0
0,1,3,1,25,5,3,0.0
0,1,3,1,25,5,4,0.0
0,1,3,1,25,5,5,0.0
0,1,3,1,25,5,6,0.0
0,1,3,1,25,5,7,0.0
0,1,3,1,25,5,8,0.0
0,1,3,1,25,6,0,0.0
0,1,3,1,25,6,1,0.0
0,1,3,1,25,6,2,0.0
0,1,3,1,25,6,3,0.0
0,1,3,1,25,6,4,0.0
0,1,3,1,25,6,5,0.0
0,1,3,1,25,6,6,0.0
0,1,3,1,25,6,7,0.0
0,1,3,1,25,6,8,0.0
0,1,3,1,25,7,0,0.0
0,1,3,1,25,7,1,0.0
0,1,3,1,25,7,2,0.0
0,1,3,1,25,7,3,0.0
0,1,3,1,25,7,4,0.0
0,1,3,1,25,7,5,0.0
0,1,3,1,25,7,6,0.0
0,1,3,1,25,7,7,0.0
0,1,3,1,25,7,8,0.0
0,1,3,1,25,8,0,0.0
0,1,3,1,25,8,1,0.0
0,1,3,1,25,8,2,0.0
0,1,3,1,25,8,3,0.0
0,1,3,1,25,8,4,0.0
0,1,3,1,25,8,5,0.0
0,1,3,1,25,8,6,0.0
0,1,3,1,25,8,7,0.0
0,1,3,1,25,8,8,0.0
0,1,3,2,49,0,0,0.08163265306122448
0,1,3,2,49,0,1,0.14285714285714285
0,1,3,2,49,0,2,0.08163265306122448
0,1,3,2,49,0,3,0.04081632653061224
0,1,3,2,49,0,4,0.02040816326530612
0,1,3,2,49,0,5,0.02040816326530612
0,1,3,2,49,0,6,0.0
0,1,3,2,49,0,7,0.0
0,1,3,2,49,0,8,0.0
0,1,3,2,49,1,0,0.16326530612244897
0,1,3,2,49,1,1,0.08163265306122448
0,1,3,2,49,1,2,0.061224489795918366
0,1,3,2,49,1,3,0.0
0,1,3,2,49,1,4,0.0
0,1,3,2,49,1,5,0.0
0,1,3,2,49,1,6,0.0
0,1,3,2,49,1,7,0.0
0,1,3,2,49,1,8,0.0
0,1,3,2,49,2,0,0.14285714285714285
0,1,3,2,49,2,1,0.04081632653061224
0,1,3,2,49,2,2,0.04081632653061224
0,1,3,2,49,2,3,0.0
0,1,3,2,49,2,4,0.0
0,1,3,2,49,2,5,0.0
0,1,3,2,49,2,6,0.0
0,1,3,2,49,2,7,0.0
0,1,3,2,49,2,8,0.0
0,1,3,2,49,3,0,0.0
0,1,3,2,49,3,1,0.04081632653061224
0,1,3,2,49,3,2,0.02040816326530612
0,1,3,2,49,3,3,0.0
0,1,3,2,49,3,4,0.0
0,1,3,2,49,3,5,0.0
0,1,3,2,49,3,6,0.0
0,1,3,2,49,3,7,0.0
0,1,3,2,49,3,8,0.0
0,1,3,2,49,4,0,0.0
0,1,3,2,49,4,1,0.0
0,1,3,2,49,4,2,0.0
0,1,3,2,49,4,3,0.0
0,1,3,2,49,4,4,0.0
0,1,3,2,49,4,5,0.0
0,1,3,2,49,4,6,0.0
0,1,3,2,49,4,7,0.0
0,1,3,2,49,4,8,0.0
0,1,3,2,49,5,0,0.02040816326530612
0,1,3,2,49,5,1,0.0
0,1,3,2,49,5,2,0.0
0,1,3,2,49,5,3,0.0
0,1,3,2,49,5,4,0.0
0,1,3,2,49,5,5,0.0
0,1,3,2,49,5,6,0.0
0,1,3,2,49,5,7,0.0
0,1,3,2,49,5,8,0.0
0,1,3,2,49,6,0,0.0
0,1,3,2,49,6,1,0.0
0,1,3,2,49,6,2,0.0
0,1,3,2,49,6,3,0.0
0,1,3,2,49,6,4,0.0
0,1,3,2,49,6,5,0.0
0,1,3,2,49,6,6,0.0
0,1,3,2,49,6,7,0.0
0,1,3,2,49,6,8,0.0
0,1,3,2,49,7,0,0.0
0,1,3,2,49,7,1,0.0
0,1,3,2,49,7,2,0.0
0,1,3,2,49,7,3,0.0
0,1,3,2,49,7,4,0.0
0,1,3,2,49,7,5,0.0
0,1,3,2,49,7,6,0.0
0,1,3,2,49,7,7,0.0
0,1,3,2,49,7,8,0.0
0,1,3,2,49,8,0,0.0
0,1,3,2,49,8,1,0.0
0,1,3,2,49,8,2,0.0
0,1,3,2,49,8,3,0.0
0,1,3,2,49,8,4,0.0
0,1,3,2,49,8,5,0.0
0,1,3,2,49,8,6,0.0
0,1,3,2,49,8,7,0.0
0,1,3,2,49,8,8,0.0
0,1,3,3,104,0,0,0.17307692307692307
0,1,3,3,104,0,1,0.07692307692307693
0,1,3,3,104,0,2,0.09615384615384616
0,1,3,3,104,0,3,0.028846153846153848
0,1,3,3,104,0,4,0.009615384615384616
0,1,3,3,104,0,5,0.0
0,1,3,3,104,0,6,0.0
0,1,3,3,104,0,7,0.0
0,1,3,3,104,0,8,0.0
0,1,3,3,104,1,0,0.10576923076923077
0,1,3,3,104,1,1,0.15384615384615385
0,1,3,3,104,1,2,0.04807692307692308
0,1,3,3,104,1,3,0.04807692307692308
0,1,3,3,104,1,4,0.0
0,1,3,3,104,1,5,0.0
0,1,3,3,104,1,6,0.009615384615384616
0,1,3,3,104,1,7,0.0
0,1,3,3,104,1,8,0.0
0,1,3,3,104,2,0,0.057692307692307696
0,1,3,3,104,2,1,0.04807692307692308
0,1,3,3,104,2,2,0.009615384615384616
0,1,3,3,104,2,3,0.009615384615384616
0,1,3,3,104,2,4,0.009615384615384616
0,1,3,3,104,2,5,0.0
0,1,3,3,104,2,6,0.0
0,1,3,3,104,2,7,0.0
0,1,3,3,104,2,8,0.0
0,1,3,3,104,3,0,0.038461538461538464
0,1,3,3,104,3,1,0.019230769230769232
0,1,3,3,104,3,2,0.019230769230769232
0,1,3,3,104,3,3,0.009615384615384616
0,1,3,3,104,3,4,0.0
0,1,3,3,104,3,5,0.0
0,1,3,3,104,3,6,0.0
0,1,3,3,104,3,7,0.0
0,1,3,3,104,3,8,0.0
0,1,3,3,104,4,0,0.009615384615384616
0,1,3,3,104,4,1,0.009615384615384616
0,1,3,3,104,4,2,0.009615384615384616
0,1,3,3,104,4,3,0.0
0,1,3,3,104,4,4,0.0
0,1,3,3,104,4,5,0.0
0,1,3,3,104,4,6,0.0
0,1,3,3,104,4,7,0.0
0,1,3,3,104,4,8,0.0
0,1,3,3,104,5,0,0.0
0,1,3,3,104,5,1,0.0
0,1,3,3,104,5,2,0.0
0,1,3,3,104,5,3,0.0
0,1,3,3,104,5,4,0.0
0,1,3,3,104,5,5,0.0
0,1,3,3,104,5,6,0.0
0,1,3,3,104,5,7,0.0
0,1,3,3,104,5,8,0.0
0,1,3,3,104,6,0,0.0
0,1,3,3,104,6,1,0.0
0,1,3,3,104,6,2,0.0
0,1,3,3,104,6,3,0.0
0,1,3,3,104,6,4,0.0
0,1,3,3,104,6,5,0.0
0,1,3,3,104,6,6,0.0
0,1,3,3,104,6,7,0.0
0,1,3,3,104,6,8,0.0
0,1,3,3,104,7,0,0.0
0,1,3,3,104,7,1,0.0
0,1,3,3,104,7,2,0.0
0,1,3,3,104,7,3,0.0
0,1,3,3,104,7,4,0.0
0,1,3,3,104,7,5,0.0
0,1,3,3,104,7,6,0.0
0,1,3,3,104,7,7,0.0
0,1,3,3,104,7,8,0.0
0,1,3,3,104,8,0,0.0
0,1,3,3,104,8,1,0.0
0,1,3,3,104,8,2,0.0
0,1,3,3,104,8,3,0.0
0,1,3,3,104,8,4,0.0
0,1,3,3,104,8,5,0.0
0,1,3,3,104,8,6,0.0
0,1,3,3,104,8,7,0.0
0,1,3,3,104,8,8,0.0
0,2,0,0,51,0,0,0.1568627450980392
0,2,0,0,51,0,1,0.0196078431372549
0,2,0,0,51,0,2,0.0196078431372549
0,2,0,0,51,0,3,0.0
0,2,0,0,51,0,4,0.0
0,2,0,0,51,0,5,0.0
0,2,0,0,51,0,6,0.0
0,2,0,0,51,0,7,0.0
0,2,0,0,51,0,8,0.0
0,2,0,0,51,1,0,0.17647058823529413
0,2,0,0,51,1,1,0.13725490196078433
0,2,0,0,51,1,2,0.0392156862745098
0,2,0,0,51,1,3,0.0
0,2,0,0,51,1,4,0.0
0,2,0,0,51,1,5,0.0
0,2,0,0,51,1,6,0.0
0,2,0,0,51,1,7,0.0
0,2,0,0,51,1,8,0.0
0,2,0,0,51,2,0,0.058823529411764705
0,2,0,0,51,2,1,0.058823529411764705
0,2,0,0,51,2,2,0.0784313725490196
0,2,0,0,51,2,3,0.0
0,2,0,0,51,2,4,0.0
0,2,0,0,51,2,5,0.0
0,2,0,0,51,2,6,0.0
0,2,0,0,51,2,7,0.0
0,2,0,0,51,2,8,0.0
0,2,0,0,51,3,0,0.0784313725490196
0,2,0,0,51,3,1,0.058823529411764705
0,2,0,0,51,3,2,0.0196078431372549
0,2,0,0,51,3,3,0.0
0,2,0,0,51,3,4,0.0
0,2,0,0,51,3,5,0.0
0,2,0,0,51,3,6,0.0
0,2,0,0,51,3,7,0.0
0,2,0,0,51,3,8,0.0
0,2,0,0,51,4,0,0.058823529411764705
0,2,0,0,51,4,1,0.0196078431372549
0,2,0,0,51,4,2,0.0
0,2,0,0,51,4,3,0.0196078431372549
0,2,0,0,51,4,4,0.0
0,2,0,0,51,4,5,0.0
0,2,0,0,51,4,6,0.0
0,2,0,0,51,4,7,0.0
0,2,0,0,51,4,8,0.0
0,2,0,0,51,5,0,0.0
0,2,0,0,51,5,1,0.0
0,2,0,0,51,5,2,0.0
0,2,0,0,51,5,3,0.0
0,2,0,0,51,5,4,0.0
0,2,0,0,51,5,5,0.0
0,2,0,0,51,5,6,0.0
0,2,0,0,51,5,7,0.0
0,2,0,0,51,5,8,0.0
0,2,0,0,51,6,0,0.0
0,2,0,0,51,6,1,0.0
0,2,0,0,51,6,2,0.0
0,2,0,0,51,6,3,0.0
0,2,0,0,51,6,4,0.0
0,2,0,0,51,6,5,0.0
0,2,0,0,51,6,6,0.0
0,2,0,0,51,6,7,0.0
0,2,0,0,51,6,8,0.0
0,2,0,0,51,7,0,0.0
0,2,0,0,51,7,1,0.0
0,2,0,0,51,7,2,0.0
0,2,0,0,51,7,3,0.0
0,2,0,0,51,7,4,0.0
0,2,0,0,51,7,5,0.0
0,2,0,0,51,7,6,0.0
0,2,0,0,51,7,7,0.0
0,2,0,0,51,7,8,0.0
0,2,0,0,51,8,0,0.0
0,2,0,0,51,8,1,0.0
0,2,0,0,51,8,2,0.0
0,2,0,0,51,8,3,0.0
0,2,0,0,51,8,4,0.0
0,2,0,0,51,8,5,0.0
0,2,0,0,51,8,6,0.0
0,2,0,0,51,8,7,0.0
0,2,0,0,51,8,8,0.0
0,2,0,1,26,0,0,0.11538461538461539
0,2,0,1,26,0,1,0.038461538461538464
0,2,0,1,26,0,2,0.07692307692307693
0,2,0,1,26,0,3,0.0
0,2,0,1,26,0,4,0.0
0,2,0,1,26,0,5,0.0
0,2,0,1,26,0,6,0.0
0,2,0,1,26,0,7,0.0
0,2,0,1,26,0,8,0.0
0,2,0,1,26,1,0,0.11538461538461539
0,2,0,1,26,1,1,0.2692307692307692
0,2,0,1,26,1,2,0.07692307692307693
0,2,0,1,26,1,3,0.0
0,2,0,1,26,1,4,0.0
0,2,0,1,26,1,5,0.0
0,2,0,1,26,1,6,0.0
0,2,0,1,26,1,7,0.0
0,2,0,1,26,1,8,0.0
0,2,0,1,26,2,0,0.07692307692307693
0,2,0,1,26,2,1,0.07692307692307693
0,2,0,1,26,2,2,0.038461538461538464
0,2,0,1,26,2,3,0.0
0,2,0,1,26,2,4,0.0
0,2,0,1,26,2,5,0.0
0,2,0,1,26,2,6,0.0
0,2,0,1,26,2,7,0.0
0,2,0,1,26,2,8,0.0
0,2,0,1,26,3,0,0.0
0,2,0,1,26,3,1,0.0
0,2,0,1,26,3,2,0.07692307692307693
0,2,0,1,26,3,3,0.0
0,2,0,1,26,3,4,0.0
0,2,0,1,26,3,5,0.0
0,2,0,1,26,3,6,0.0
0,2,0,1,26,3,7,0.0
0,2,0,1,26,3,8,0.0
0,2,0,1,26,4,0,0.0
0,2,0,1,26,4,1,0.0
0,2,0,1,26,4,2,0.038461538461538464
0,2,0,1,26,4,3,0.0
0,2,0,1,26,4,4,0.0
0,2,0,1,26,4,5,0.0
0,2,0,1,26,4,6,0.0
0,2,0,1,26,4,7,0.0
0,2,0,1,26,4,8,0.0
0,2,0,1,26,5,0,0.0
0,2,0,1,26,5,1,0.0
0,2,0,1,26,5,2,0.0
0,2,0,1,26,5,3,0.0
0,2,0,1,26,5,4,0.0
0,2,0,1,26,5,5,0.0
0,2,0,1,26,5,6,0.0
0,2,0,1,26,5,7,0.0
0,2,0,1,26,5,8,0.0
0,2,0,1,26,6,0,0.0
0,2,0,1,26,6,1,0.0
0,2,0,1,26,6,2,0.0
0,2,0,1,26,6,3,0.0
0,2,0,1,26,6,4,0.0
0,2,0,1,26,6,5,0.0
0,2,0,1,26,6,6,0.0
0,2,0,1,26,6,7,0.0
0,2,0,1,26,6,8,0.0
0,2,0,1,26,7,0,0.0
0,2,0,1,26,7,1,0.0
0,2,0,1,26,7,2,0.0
0,2,0,1,26,7,3,0.0
0,2,0,1,26,7,4,0.0
0,2,0,1,26,7,5,0.0
0,2,0,1,26,7,6,0.0
0,2,0,1,26,7,7,0.0
0,2,0,1,26,7,8,0.0
0,2,0,1,26,8,0,0.0
0,2,0,1,26,8,1,0.0
0,2,0,1,26,8,2,0.0
0,2,0,1,26,8,3,0.0
0,2,0,1,26,8,4,0.0
0,2,0,1,26,8,5,0.0
0,2,0,1,26,8,6,0.0
0,2,0,1,26,8,7,0.0
0,2,0,1,26,8,8,0.0
0,2,0,2,16,0,0,0.3125
0,2,0,2,16,0,1,0.0625
0,2,0,2,16,0,2,0.0
0,2,0,2,16,0,3,0.0
0,2,0,2,16,0,4,0.0
0,2,0,2,16,0,5,0.0
0,2,0,2,16,0,6,0.0
0,2,0,2,16,0,7,0.0
0,2,0,2,16,0,8,0.0
0,2,0,2,16,1,0,0.125
0,2,0,2,16,1,1,0.1875
0,2,0,2,16,1,2,0.0
0,2,0,2,16,1,3,0.0
0,2,0,2,16,1,4,0.0
0,2,0,2,16,1,5,0.0
0,2,0,2,16,1,6,0.0
0,2,0,2,16,1,7,0.0
0,2,0,2,16,1,8,0.0
0,2,0,2,16,2,0,0.125
0,2,0,2,16,2,1,0.125
0,2,0,2,16,2,2,0.0
0,2,0,2,16,2,3,0.0
0,2,0,2,16,2,4,0.0
0,2,0,2,16,2,5,0.0
0,2,0,2,16,2,6,0.0
0,2,0,2,16,2,7,0.0
0,2,0,2,16,2,8,0.0
0,2,0,2,16,3,0,0.0
0,2,0,2,16,3,1,0.0625
0,2,0,2,16,3,2,0.0
0,2,0,2,16,3,3,0.0
0,2,0,2,16,3,4,0.0
0,2,0,2,16,3,5,0.0
0,2,0,2,16,3,6,0.0
0,2,0,2,16,3,7,0.0
0,2,0,2,16,3,8,0.0
0,2,0,2,16,4,0,0.0
0,2,0,2,16,4,1,0.0
0,2,0,2,16,4,2,0.0
0,2,0,2,16,4,3,0.0
0,2,0,2,16,4,4,0.0
0,2,0,2,16,4,5,0.0
0,2,0,2,16,4,6,0.0
0,2,0,2,16,4,7,0.0
0,2,0,2,16,4,8,0.0
0,2,0,2,16,5,0,0.0
0,2,0,2,16,5,1,0.0
0,2,0,2,16,5,2,0.0
0,2,0,2,16,5,3,0.0
0,2,0,2,16,5,4,0.0
0,2,0,2,16,5,5,0.0
0,2,0,2,16,5,6,0.0
0,2,0,2,16,5,7,0.0
0,2,0,2,16,5,8,0.0
0,2,0,2,16,6,0,0.0
0,2,0,2,16,6,1,0.0
0,2,0,2,16,6,2,0.0
0,2,0,2,16,6,3,0.0
0,2,0,2,16,6,4,0.0
0,2,0,2,16,6,5,0.0
0,2,0,2,16,6,6,0.0
0,2,0,2,16,6,7,0.0
0,2,0,2,16,6,8,0.0
0,2,0,2,16,7,0,0.0
0,2,0,2,16,7,1,0.0
0,2,0,2,16,7,2,0.0
0,2,0,2,16,7,3,0.0
0,2,0,2,16,7,4,0.0
0,2,0,2,16,7,5,0.0
0,2,0,2,16,7,6,0.0
0,2,0,2,16,7,7,0.0
0,2,0,2,16,7,8,0.0
0,2,0,2,16,8,0,0.0
0,2,0,2,16,8,1,0.0
0,2,0,2,16,8,2,0.0
0,2,0,2,16,8,3,0.0
0,2,0,2,16,8,4,0.0
0,2,0,2,16,8,5,0.0
0,2,0,2,16,8,6,0.0
0,2,0,2,16,8,7,0.0
0,2,0,2,16,8,8,0.0
0,2,0,3,16,0,0,0.3125
0,2,0,3,16,0,1,0.0625
0,2,0,3,16,0,2,0.0
0,2,0,3,16,0,3,0.0
0,2,0,3,16,0,4,0.0
0,2,0,3,16,0,5,0.0
0,2,0,3,16,0,6,0.0
0,2,0,3,16,0,7,0.0
0,2,0,3,16,0,8,0.0
0,2,0,3,16,1,0,0.125
0,2,0,3,16,1,1,0.1875
0,2,0,3,16,1,2,0.0
0,2,0,3,16,1,3,0.0
0,2,0,3,16,1,4,0.0
0,2,0,3,16,1,5,0.0
0,2,0,3,16,1,6,0.0
0,2,0,3,16,1,7,0.0
0,2,0,3,16,1,8,0.0
0,2,0,3,16,2,0,0.125
0,2,0,3,16,2,1,0.125
0,2,0,3,16,2,2,0.0
0,2,0,3,16,2,3,0.0
0,2,0,3,16,2,4,0.0
0,2,0,3,16,2,5,0.0
0,2,0,3,16,2,6,0.0
0,2,0,3,16,2,7,0.0
0,2,0,3,16,2,8,0.0
0,2,0,3,16,3,0,0.0
0,2,0,3,16,3,1,0.0625
0,2,0,3,16,3,2,0.0
0,2,0,3,16,3,3,0.0
0,2,0,3,16,3,4,0.0
0,2,0,3,16,3,5,0.0
0,2,0,3,16,3,6,0.0
0,2,0,3,16,3,7,0.0
0,2,0,3,16,3,8,0.0
0,2,0,3,16,4,0,0.0
0,2,0,3,16,4,1,0.0
0,2,0,3,16,4,2,0.0
0,2,0,3,16,4,3,0.0
0,2,0,3,16,4,4,0.0
0,2,0,3,16,4,5,0.0
0,2,0,3,16,4,6,0.0
0,2,0,3,16,4,7,0.0
0,2,0,3,16,4,8,0.0
0,2,0,3,16,5,0,0.0
0,2,0,3,16,5,1,0.0
0,2,0,3,16,5,2,0.0
0,2,0,3,16,5,3,0.0
0,2,0,3,16,5,4,0.0
0,2,0,3,16,5,5,0.0
0,2,0,3,16,5,6,0.0
0,2,0,3,16,5,7,0.0
0,2,0,3,16,5,8,0.0
0,2,0,3,16,6,0,0.0
0,2,0,3,16,6,1,0.0
0,2,0,3,16,6,2,0.0
0,2,0,3,16,6,3,0.0
0,2,0,3,16,6,4,0.0
0,2,0,3,16,6,5,0.0
0,2,0,3,16,6,6,0.0
0,2,0,3,16,6,7,0.0
0,2,0,3,16,6,8,0.0
0,2,0,3,16,7,0,0.0
0,2,0,3,16,7,1,0.0
